"","Metric","Level","value","Time"
"1692","V.ratio.HL","Plants",NA,"7.2014.Low"
"1693","discrepancy.HL","Plants",0,"7.2014.Low"
"1694","extinction.slope.HL","Plants",0.390978531045961,"7.2014.Low"
"1695","robustness.HL","Plants",0.531481474595331,"7.2014.Low"
"1696","functional.complementarity.HL","Plants",0,"7.2014.Low"
"1697","partner.diversity.HL","Plants",1.6094379124341,"7.2014.Low"
"1698","generality.HL","Plants",5,"7.2014.Low"
"1699","Raw.Camera","Plants",0,"7.2014.Low"
"1700","Raw.Transect","Plants",13,"7.2014.Low"
"1701","connectance","Hummingbirds",0.19047619047619,"8.2013.High"
"1702","web asymmetry","Hummingbirds",-0.0769230769230769,"8.2013.High"
"1703","links per species","Hummingbirds",1.23076923076923,"8.2013.High"
"1704","number of compartments","Hummingbirds",1,"8.2013.High"
"1705","compartment diversity","Hummingbirds",NA,"8.2013.High"
"1706","cluster coefficient","Hummingbirds",0.178571428571429,"8.2013.High"
"1707","nestedness","Hummingbirds",30.4788481755299,"8.2013.High"
"1708","weighted nestedness","Hummingbirds",0.217727486854633,"8.2013.High"
"1709","weighted NODF","Hummingbirds",22.8237791932059,"8.2013.High"
"1710","interaction strength asymmetry","Hummingbirds",0,"8.2013.High"
"1711","specialisation asymmetry","Hummingbirds",0.0683936392047217,"8.2013.High"
"1712","linkage density","Hummingbirds",3.21875,"8.2013.High"
"1713","weighted connectance","Hummingbirds",0.123798076923077,"8.2013.High"
"1714","Fisher alpha","Hummingbirds",53687082416.0014,"8.2013.High"
"1715","Shannon diversity","Hummingbirds",3.46573590279973,"8.2013.High"
"1716","interaction evenness","Hummingbirds",0.676377881798332,"8.2013.High"
"1717","Alatalo interaction evenness","Hummingbirds",1,"8.2013.High"
"1718","H2","Hummingbirds",0,"8.2013.High"
"1719","number.of.species.HL","Hummingbirds",12,"8.2013.High"
"1720","mean.number.of.shared.partners.HL","Hummingbirds",0.454545454545455,"8.2013.High"
"1721","cluster.coefficient.HL","Hummingbirds",0.254464285714286,"8.2013.High"
"1722","weighted.cluster.coefficient.HL","Hummingbirds",0.0794701986754967,"8.2013.High"
"1723","niche.overlap.HL","Hummingbirds",0.146356421356421,"8.2013.High"
"1724","togetherness.HL","Hummingbirds",0.0872053872053872,"8.2013.High"
"1725","C.score.HL","Hummingbirds",0.722441077441077,"8.2013.High"
"1726","V.ratio.HL","Hummingbirds",1.17808219178082,"8.2013.High"
"1727","discrepancy.HL","Hummingbirds",18,"8.2013.High"
"1728","extinction.slope.HL","Hummingbirds",2.28266699344107,"8.2013.High"
"1729","robustness.HL","Hummingbirds",0.689547145294318,"8.2013.High"
"1730","functional.complementarity.HL","Hummingbirds",21.2305821220957,"8.2013.High"
"1731","partner.diversity.HL","Hummingbirds",1.15005212521138,"8.2013.High"
"1732","generality.HL","Hummingbirds",3.5625,"8.2013.High"
"1733","Raw.Camera","Hummingbirds",53,"8.2013.High"
"1734","Raw.Transect","Hummingbirds",35,"8.2013.High"
"1735","connectance","Plants",0.19047619047619,"8.2013.High"
"1736","web asymmetry","Plants",-0.0769230769230769,"8.2013.High"
"1737","links per species","Plants",1.23076923076923,"8.2013.High"
"1738","number of compartments","Plants",1,"8.2013.High"
"1739","compartment diversity","Plants",NA,"8.2013.High"
"1740","cluster coefficient","Plants",0.178571428571429,"8.2013.High"
"1741","nestedness","Plants",30.3523316443041,"8.2013.High"
"1742","weighted nestedness","Plants",0.23312226849703,"8.2013.High"
"1743","weighted NODF","Plants",22.8237791932059,"8.2013.High"
"1744","interaction strength asymmetry","Plants",0,"8.2013.High"
"1745","specialisation asymmetry","Plants",0.0683936392047217,"8.2013.High"
"1746","linkage density","Plants",3.21875,"8.2013.High"
"1747","weighted connectance","Plants",0.123798076923077,"8.2013.High"
"1748","Fisher alpha","Plants",53687082416.0014,"8.2013.High"
"1749","Shannon diversity","Plants",3.46573590279973,"8.2013.High"
"1750","interaction evenness","Plants",0.676377881798332,"8.2013.High"
"1751","Alatalo interaction evenness","Plants",1,"8.2013.High"
"1752","H2","Plants",0,"8.2013.High"
"1753","number.of.species.HL","Plants",14,"8.2013.High"
"1754","mean.number.of.shared.partners.HL","Plants",0.450549450549451,"8.2013.High"
"1755","cluster.coefficient.HL","Plants",0.239583333333333,"8.2013.High"
"1756","weighted.cluster.coefficient.HL","Plants",0.11,"8.2013.High"
"1757","niche.overlap.HL","Plants",0.18040293040293,"8.2013.High"
"1758","togetherness.HL","Plants",0.100470957613815,"8.2013.High"
"1759","C.score.HL","Plants",0.694322344322344,"8.2013.High"
"1760","V.ratio.HL","Plants",0.790419161676647,"8.2013.High"
"1761","discrepancy.HL","Plants",18,"8.2013.High"
"1762","extinction.slope.HL","Plants",1.97263287931143,"8.2013.High"
"1763","robustness.HL","Plants",0.6603533631002,"8.2013.High"
"1764","functional.complementarity.HL","Plants",20.937355762315,"8.2013.High"
"1765","partner.diversity.HL","Plants",0.950354669070703,"8.2013.High"
"1766","generality.HL","Plants",2.875,"8.2013.High"
"1767","Raw.Camera","Plants",53,"8.2013.High"
"1768","Raw.Transect","Plants",35,"8.2013.High"
"1769","connectance","Hummingbirds",0.34375,"8.2013.Low"
"1770","web asymmetry","Hummingbirds",0.333333333333333,"8.2013.Low"
"1771","links per species","Hummingbirds",0.916666666666667,"8.2013.Low"
"1772","number of compartments","Hummingbirds",2,"8.2013.Low"
"1773","compartment diversity","Hummingbirds",1.5691925832142,"8.2013.Low"
"1774","cluster coefficient","Hummingbirds",0.25,"8.2013.Low"
"1775","nestedness","Hummingbirds",41.0596790442374,"8.2013.Low"
"1776","weighted nestedness","Hummingbirds",0.238645313730638,"8.2013.Low"
"1777","weighted NODF","Hummingbirds",15.6862745098039,"8.2013.Low"
"1778","interaction strength asymmetry","Hummingbirds",0,"8.2013.Low"
"1779","specialisation asymmetry","Hummingbirds",-0.296092459492986,"8.2013.Low"
"1780","linkage density","Hummingbirds",2.54545454545455,"8.2013.Low"
"1781","weighted connectance","Hummingbirds",0.212121212121212,"8.2013.Low"
"1782","Fisher alpha","Hummingbirds",13421771060.0457,"8.2013.Low"
"1783","Shannon diversity","Hummingbirds",2.39789527279837,"8.2013.Low"
"1784","interaction evenness","Hummingbirds",0.69188632372746,"8.2013.Low"
"1785","Alatalo interaction evenness","Hummingbirds",1,"8.2013.Low"
"1786","H2","Hummingbirds",0,"8.2013.Low"
"1787","number.of.species.HL","Hummingbirds",8,"8.2013.Low"
"1788","mean.number.of.shared.partners.HL","Hummingbirds",0.5,"8.2013.Low"
"1789","cluster.coefficient.HL","Hummingbirds",0.386363636363636,"8.2013.Low"
"1790","weighted.cluster.coefficient.HL","Hummingbirds",0,"8.2013.Low"
"1791","niche.overlap.HL","Hummingbirds",0.380952380952381,"8.2013.Low"
"1792","togetherness.HL","Hummingbirds",0.285714285714286,"8.2013.Low"
"1793","C.score.HL","Hummingbirds",0.553571428571429,"8.2013.Low"
"1794","V.ratio.HL","Hummingbirds",0.306122448979592,"8.2013.Low"
"1795","discrepancy.HL","Hummingbirds",4,"8.2013.Low"
"1796","extinction.slope.HL","Hummingbirds",1.42783138180314,"8.2013.Low"
"1797","robustness.HL","Hummingbirds",0.57375,"8.2013.Low"
"1798","functional.complementarity.HL","Hummingbirds",5.83593687815141,"8.2013.Low"
"1799","partner.diversity.HL","Hummingbirds",0.378080280305425,"8.2013.Low"
"1800","generality.HL","Hummingbirds",1.54545454545455,"8.2013.Low"
"1801","Raw.Camera","Hummingbirds",46,"8.2013.Low"
"1802","Raw.Transect","Hummingbirds",3,"8.2013.Low"
"1803","connectance","Plants",0.34375,"8.2013.Low"
"1804","web asymmetry","Plants",0.333333333333333,"8.2013.Low"
"1805","links per species","Plants",0.916666666666667,"8.2013.Low"
"1806","number of compartments","Plants",2,"8.2013.Low"
"1807","compartment diversity","Plants",1.5691925832142,"8.2013.Low"
"1808","cluster coefficient","Plants",0.25,"8.2013.Low"
"1809","nestedness","Plants",41.0596790442374,"8.2013.Low"
"1810","weighted nestedness","Plants",0.228569528496376,"8.2013.Low"
"1811","weighted NODF","Plants",15.6862745098039,"8.2013.Low"
"1812","interaction strength asymmetry","Plants",0,"8.2013.Low"
"1813","specialisation asymmetry","Plants",-0.296092459492986,"8.2013.Low"
"1814","linkage density","Plants",2.54545454545455,"8.2013.Low"
"1815","weighted connectance","Plants",0.212121212121212,"8.2013.Low"
"1816","Fisher alpha","Plants",13421771060.0457,"8.2013.Low"
"1817","Shannon diversity","Plants",2.39789527279837,"8.2013.Low"
"1818","interaction evenness","Plants",0.69188632372746,"8.2013.Low"
"1819","Alatalo interaction evenness","Plants",1,"8.2013.Low"
"1820","H2","Plants",0,"8.2013.Low"
"1821","number.of.species.HL","Plants",4,"8.2013.Low"
"1822","mean.number.of.shared.partners.HL","Plants",0.5,"8.2013.Low"
"1823","cluster.coefficient.HL","Plants",0.443181818181818,"8.2013.Low"
"1824","weighted.cluster.coefficient.HL","Plants",0,"8.2013.Low"
"1825","niche.overlap.HL","Plants",0.175,"8.2013.Low"
"1826","togetherness.HL","Plants",0.122222222222222,"8.2013.Low"
"1827","C.score.HL","Plants",0.755555555555556,"8.2013.Low"
"1828","V.ratio.HL","Plants",1.2962962962963,"8.2013.Low"
"1829","discrepancy.HL","Plants",3,"8.2013.Low"
"1830","extinction.slope.HL","Plants",0.995226911079134,"8.2013.Low"
"1831","robustness.HL","Plants",0.700609415368921,"8.2013.Low"
"1832","functional.complementarity.HL","Plants",7.89584593487174,"8.2013.Low"
"1833","partner.diversity.HL","Plants",1.15721098084497,"8.2013.Low"
"1834","generality.HL","Plants",3.54545454545455,"8.2013.Low"
"1835","Raw.Camera","Plants",46,"8.2013.Low"
"1836","Raw.Transect","Plants",3,"8.2013.Low"
"1837","connectance","Hummingbirds",0.1875,"8.2014.High"
"1838","web asymmetry","Hummingbirds",-0.111111111111111,"8.2014.High"
"1839","links per species","Hummingbirds",0.833333333333333,"8.2014.High"
"1840","number of compartments","Hummingbirds",3,"8.2014.High"
"1841","compartment diversity","Hummingbirds",2.79080653107001,"8.2014.High"
"1842","cluster coefficient","Hummingbirds",0.1,"8.2014.High"
"1843","nestedness","Hummingbirds",25.4321950584372,"8.2014.High"
"1844","weighted nestedness","Hummingbirds",NA,"8.2014.High"
"1845","weighted NODF","Hummingbirds",15.0684931506849,"8.2014.High"
"1846","interaction strength asymmetry","Hummingbirds",NA,"8.2014.High"
"1847","specialisation asymmetry","Hummingbirds",0.10127755451508,"8.2014.High"
"1848","linkage density","Hummingbirds",2.26666666666667,"8.2014.High"
"1849","weighted connectance","Hummingbirds",0.125925925925926,"8.2014.High"
"1850","Fisher alpha","Hummingbirds",6710886140.83334,"8.2014.High"
"1851","Shannon diversity","Hummingbirds",2.70805020110221,"8.2014.High"
"1852","interaction evenness","Hummingbirds",0.617990356259838,"8.2014.High"
"1853","Alatalo interaction evenness","Hummingbirds",1,"8.2014.High"
"1854","H2","Hummingbirds",0,"8.2014.High"
"1855","number.of.species.HL","Hummingbirds",8,"8.2014.High"
"1856","mean.number.of.shared.partners.HL","Hummingbirds",0.214285714285714,"8.2014.High"
"1857","cluster.coefficient.HL","Hummingbirds",0.273333333333333,"8.2014.High"
"1858","weighted.cluster.coefficient.HL","Hummingbirds",NA,"8.2014.High"
"1859","niche.overlap.HL","Hummingbirds",0.107142857142857,"8.2014.High"
"1860","togetherness.HL","Hummingbirds",0.0580357142857143,"8.2014.High"
"1861","C.score.HL","Hummingbirds",0.785714285714286,"8.2014.High"
"1862","V.ratio.HL","Hummingbirds",1.10752688172043,"8.2014.High"
"1863","discrepancy.HL","Hummingbirds",10,"8.2014.High"
"1864","extinction.slope.HL","Hummingbirds",1.59525425162254,"8.2014.High"
"1865","robustness.HL","Hummingbirds",0.612532423936479,"8.2014.High"
"1866","functional.complementarity.HL","Hummingbirds",12.4086704429125,"8.2014.High"
"1867","partner.diversity.HL","Hummingbirds",0.831776616671934,"8.2014.High"
"1868","generality.HL","Hummingbirds",2.73333333333333,"8.2014.High"
"1869","Raw.Camera","Hummingbirds",6,"8.2014.High"
"1870","Raw.Transect","Hummingbirds",11,"8.2014.High"
"1871","connectance","Plants",0.1875,"8.2014.High"
"1872","web asymmetry","Plants",-0.111111111111111,"8.2014.High"
"1873","links per species","Plants",0.833333333333333,"8.2014.High"
"1874","number of compartments","Plants",3,"8.2014.High"
"1875","compartment diversity","Plants",2.79080653107001,"8.2014.High"
"1876","cluster coefficient","Plants",0.1,"8.2014.High"
"1877","nestedness","Plants",25.4321950584372,"8.2014.High"
"1878","weighted nestedness","Plants",NA,"8.2014.High"
"1879","weighted NODF","Plants",15.0684931506849,"8.2014.High"
"1880","interaction strength asymmetry","Plants",NA,"8.2014.High"
"1881","specialisation asymmetry","Plants",0.10127755451508,"8.2014.High"
"1882","linkage density","Plants",2.26666666666667,"8.2014.High"
"1883","weighted connectance","Plants",0.125925925925926,"8.2014.High"
"1884","Fisher alpha","Plants",6710886140.83334,"8.2014.High"
"1885","Shannon diversity","Plants",2.70805020110221,"8.2014.High"
"1886","interaction evenness","Plants",0.617990356259838,"8.2014.High"
"1887","Alatalo interaction evenness","Plants",1,"8.2014.High"
"1888","H2","Plants",0,"8.2014.High"
"1889","number.of.species.HL","Plants",10,"8.2014.High"
"1890","mean.number.of.shared.partners.HL","Plants",0.288888888888889,"8.2014.High"
"1891","cluster.coefficient.HL","Plants",0.225,"8.2014.High"
"1892","weighted.cluster.coefficient.HL","Plants",0,"8.2014.High"
"1893","niche.overlap.HL","Plants",0.2,"8.2014.High"
"1894","togetherness.HL","Plants",0.112592592592593,"8.2014.High"
"1895","C.score.HL","Plants",0.727777777777778,"8.2014.High"
"1896","V.ratio.HL","Plants",0.412844036697248,"8.2014.High"
"1897","discrepancy.HL","Plants",9,"8.2014.High"
"1898","extinction.slope.HL","Plants",1.48127959301262,"8.2014.High"
"1899","robustness.HL","Plants",0.594164893811923,"8.2014.High"
"1900","functional.complementarity.HL","Plants",10.0259936773904,"8.2014.High"
"1901","partner.diversity.HL","Plants",0.4969813299576,"8.2014.High"
"1902","generality.HL","Plants",1.8,"8.2014.High"
"1903","Raw.Camera","Plants",6,"8.2014.High"
"1904","Raw.Transect","Plants",11,"8.2014.High"
"1905","connectance","Hummingbirds",0.285714285714286,"9.2013.High"
"1906","web asymmetry","Hummingbirds",-0.176470588235294,"9.2013.High"
"1907","links per species","Hummingbirds",1.17647058823529,"9.2013.High"
"1908","number of compartments","Hummingbirds",1,"9.2013.High"
"1909","compartment diversity","Hummingbirds",NA,"9.2013.High"
"1910","cluster coefficient","Hummingbirds",0.2,"9.2013.High"
"1911","nestedness","Hummingbirds",25.8907642323633,"9.2013.High"
"1912","weighted nestedness","Hummingbirds",0.392733446221221,"9.2013.High"
"1913","weighted NODF","Hummingbirds",40.9090909090909,"9.2013.High"
"1914","interaction strength asymmetry","Hummingbirds",0,"9.2013.High"
"1915","specialisation asymmetry","Hummingbirds",0.174406053466571,"9.2013.High"
"1916","linkage density","Hummingbirds",3.4,"9.2013.High"
"1917","weighted connectance","Hummingbirds",0.2,"9.2013.High"
"1918","Fisher alpha","Hummingbirds",3355443160,"9.2013.High"
"1919","Shannon diversity","Hummingbirds",2.99573227355399,"9.2013.High"
"1920","interaction evenness","Hummingbirds",0.705127840065305,"9.2013.High"
"1921","Alatalo interaction evenness","Hummingbirds",1,"9.2013.High"
"1922","H2","Hummingbirds",0,"9.2013.High"
"1923","number.of.species.HL","Hummingbirds",7,"9.2013.High"
"1924","mean.number.of.shared.partners.HL","Hummingbirds",1,"9.2013.High"
"1925","cluster.coefficient.HL","Hummingbirds",0.37,"9.2013.High"
"1926","weighted.cluster.coefficient.HL","Hummingbirds",0.111111111111111,"9.2013.High"
"1927","niche.overlap.HL","Hummingbirds",0.341118669690098,"9.2013.High"
"1928","togetherness.HL","Hummingbirds",0.206349206349206,"9.2013.High"
"1929","C.score.HL","Hummingbirds",0.429232804232804,"9.2013.High"
"1930","V.ratio.HL","Hummingbirds",1.51282051282051,"9.2013.High"
"1931","discrepancy.HL","Hummingbirds",7,"9.2013.High"
"1932","extinction.slope.HL","Hummingbirds",2.57180986449509,"9.2013.High"
"1933","robustness.HL","Hummingbirds",0.716612084225995,"9.2013.High"
"1934","functional.complementarity.HL","Hummingbirds",12.2130668299894,"9.2013.High"
"1935","partner.diversity.HL","Hummingbirds",1.18752271046059,"9.2013.High"
"1936","generality.HL","Hummingbirds",3.7,"9.2013.High"
"1937","Raw.Camera","Hummingbirds",0,"9.2013.High"
"1938","Raw.Transect","Hummingbirds",72,"9.2013.High"
"1939","connectance","Plants",0.285714285714286,"9.2013.High"
"1940","web asymmetry","Plants",-0.176470588235294,"9.2013.High"
"1941","links per species","Plants",1.17647058823529,"9.2013.High"
"1942","number of compartments","Plants",1,"9.2013.High"
"1943","compartment diversity","Plants",NA,"9.2013.High"
"1944","cluster coefficient","Plants",0.2,"9.2013.High"
"1945","nestedness","Plants",25.8907642323633,"9.2013.High"
"1946","weighted nestedness","Plants",0.401067572682833,"9.2013.High"
"1947","weighted NODF","Plants",40.9090909090909,"9.2013.High"
"1948","interaction strength asymmetry","Plants",0,"9.2013.High"
"1949","specialisation asymmetry","Plants",0.174406053466571,"9.2013.High"
"1950","linkage density","Plants",3.4,"9.2013.High"
"1951","weighted connectance","Plants",0.2,"9.2013.High"
"1952","Fisher alpha","Plants",3355443160,"9.2013.High"
"1953","Shannon diversity","Plants",2.99573227355399,"9.2013.High"
"1954","interaction evenness","Plants",0.705127840065305,"9.2013.High"
"1955","Alatalo interaction evenness","Plants",1,"9.2013.High"
"1956","H2","Plants",0,"9.2013.High"
"1957","number.of.species.HL","Plants",10,"9.2013.High"
"1958","mean.number.of.shared.partners.HL","Plants",0.6,"9.2013.High"
"1959","cluster.coefficient.HL","Plants",0.442857142857143,"9.2013.High"
"1960","weighted.cluster.coefficient.HL","Plants",0.244897959183673,"9.2013.High"
"1961","niche.overlap.HL","Plants",0.277301587301587,"9.2013.High"
"1962","togetherness.HL","Plants",0.142592592592593,"9.2013.High"
"1963","C.score.HL","Plants",0.525925925925926,"9.2013.High"
"1964","V.ratio.HL","Plants",1.74603174603175,"9.2013.High"
"1965","discrepancy.HL","Plants",8,"9.2013.High"
"1966","extinction.slope.HL","Plants",1.6504577682367,"9.2013.High"
"1967","robustness.HL","Plants",0.620971240347259,"9.2013.High"
"1968","functional.complementarity.HL","Plants",12.6679260247707,"9.2013.High"
"1969","partner.diversity.HL","Plants",0.910263838236616,"9.2013.High"
"1970","generality.HL","Plants",3.1,"9.2013.High"
"1971","Raw.Camera","Plants",0,"9.2013.High"
"1972","Raw.Transect","Plants",72,"9.2013.High"
"1973","connectance","Hummingbirds",0.261904761904762,"9.2013.Low"
"1974","web asymmetry","Hummingbirds",0.0769230769230769,"9.2013.Low"
"1975","links per species","Hummingbirds",0.846153846153846,"9.2013.Low"
"1976","number of compartments","Hummingbirds",3,"9.2013.Low"
"1977","compartment diversity","Hummingbirds",2.52219381313282,"9.2013.Low"
"1978","cluster coefficient","Hummingbirds",0.166666666666667,"9.2013.Low"
"1979","nestedness","Hummingbirds",33.5713114528066,"9.2013.Low"
"1980","weighted nestedness","Hummingbirds",NA,"9.2013.Low"
"1981","weighted NODF","Hummingbirds",25,"9.2013.Low"
"1982","interaction strength asymmetry","Hummingbirds",0,"9.2013.Low"
"1983","specialisation asymmetry","Hummingbirds",-0.0531137278290018,"9.2013.Low"
"1984","linkage density","Hummingbirds",2.27272727272727,"9.2013.Low"
"1985","weighted connectance","Hummingbirds",0.174825174825175,"9.2013.Low"
"1986","Fisher alpha","Hummingbirds",13421771060.0457,"9.2013.Low"
"1987","Shannon diversity","Hummingbirds",2.39789527279837,"9.2013.Low"
"1988","interaction evenness","Hummingbirds",0.641548215248536,"9.2013.Low"
"1989","Alatalo interaction evenness","Hummingbirds",1,"9.2013.Low"
"1990","H2","Hummingbirds",0,"9.2013.Low"
"1991","number.of.species.HL","Hummingbirds",7,"9.2013.Low"
"1992","mean.number.of.shared.partners.HL","Hummingbirds",0.333333333333333,"9.2013.Low"
"1993","cluster.coefficient.HL","Hummingbirds",0.378787878787879,"9.2013.Low"
"1994","weighted.cluster.coefficient.HL","Hummingbirds",0,"9.2013.Low"
"1995","niche.overlap.HL","Hummingbirds",0.180952380952381,"9.2013.Low"
"1996","togetherness.HL","Hummingbirds",0.125,"9.2013.Low"
"1997","C.score.HL","Hummingbirds",0.714285714285714,"9.2013.Low"
"1998","V.ratio.HL","Hummingbirds",1.03846153846154,"9.2013.Low"
"1999","discrepancy.HL","Hummingbirds",4,"9.2013.Low"
"2000","extinction.slope.HL","Hummingbirds",1.37659421662927,"9.2013.Low"
"2001","robustness.HL","Hummingbirds",0.581186054798746,"9.2013.Low"
"2002","functional.complementarity.HL","Hummingbirds",9.0036526910014,"9.2013.Low"
"2003","partner.diversity.HL","Hummingbirds",0.630133800509041,"9.2013.Low"
"2004","generality.HL","Hummingbirds",2.27272727272727,"9.2013.Low"
"2005","Raw.Camera","Hummingbirds",0,"9.2013.Low"
"2006","Raw.Transect","Hummingbirds",33,"9.2013.Low"
"2007","connectance","Plants",0.261904761904762,"9.2013.Low"
"2008","web asymmetry","Plants",0.0769230769230769,"9.2013.Low"
"2009","links per species","Plants",0.846153846153846,"9.2013.Low"
"2010","number of compartments","Plants",3,"9.2013.Low"
"2011","compartment diversity","Plants",2.52219381313282,"9.2013.Low"
"2012","cluster coefficient","Plants",0.166666666666667,"9.2013.Low"
"2013","nestedness","Plants",33.3733546957232,"9.2013.Low"
"2014","weighted nestedness","Plants",NA,"9.2013.Low"
"2015","weighted NODF","Plants",25,"9.2013.Low"
"2016","interaction strength asymmetry","Plants",0,"9.2013.Low"
"2017","specialisation asymmetry","Plants",-0.0531137278290018,"9.2013.Low"
"2018","linkage density","Plants",2.27272727272727,"9.2013.Low"
"2019","weighted connectance","Plants",0.174825174825175,"9.2013.Low"
"2020","Fisher alpha","Plants",13421771060.0457,"9.2013.Low"
"2021","Shannon diversity","Plants",2.39789527279837,"9.2013.Low"
"2022","interaction evenness","Plants",0.641548215248536,"9.2013.Low"
"2023","Alatalo interaction evenness","Plants",1,"9.2013.Low"
"2024","H2","Plants",0,"9.2013.Low"
"2025","number.of.species.HL","Plants",6,"9.2013.Low"
"2026","mean.number.of.shared.partners.HL","Plants",0.466666666666667,"9.2013.Low"
"2027","cluster.coefficient.HL","Plants",0.324675324675325,"9.2013.Low"
"2028","weighted.cluster.coefficient.HL","Plants",0,"9.2013.Low"
"2029","niche.overlap.HL","Plants",0.244444444444444,"9.2013.Low"
"2030","togetherness.HL","Plants",0.155555555555556,"9.2013.Low"
"2031","C.score.HL","Plants",0.607407407407407,"9.2013.Low"
"2032","V.ratio.HL","Plants",0.707317073170732,"9.2013.Low"
"2033","discrepancy.HL","Plants",6,"9.2013.Low"
"2034","extinction.slope.HL","Plants",1.76074260989276,"9.2013.Low"
"2035","robustness.HL","Plants",0.637300954117913,"9.2013.Low"
"2036","functional.complementarity.HL","Plants",8.40284925701522,"9.2013.Low"
"2037","partner.diversity.HL","Plants",0.72526982664805,"9.2013.Low"
"2038","generality.HL","Plants",2.27272727272727,"9.2013.Low"
"2039","Raw.Camera","Plants",0,"9.2013.Low"
"2040","Raw.Transect","Plants",33,"9.2013.Low"
"2041","connectance","Hummingbirds",0.129807692307692,"9.2014.High"
"2042","web asymmetry","Hummingbirds",-0.103448275862069,"9.2014.High"
"2043","links per species","Hummingbirds",0.931034482758621,"9.2014.High"
"2044","number of compartments","Hummingbirds",3,"9.2014.High"
"2045","compartment diversity","Hummingbirds",1.64344782911754,"9.2014.High"
"2046","cluster coefficient","Hummingbirds",0.0625,"9.2014.High"
"2047","nestedness","Hummingbirds",17.8335159781964,"9.2014.High"
"2048","weighted nestedness","Hummingbirds",NA,"9.2014.High"
"2049","weighted NODF","Hummingbirds",15.6144781144781,"9.2014.High"
"2050","interaction strength asymmetry","Hummingbirds",0,"9.2014.High"
"2051","specialisation asymmetry","Hummingbirds",0.0577923037494547,"9.2014.High"
"2052","linkage density","Hummingbirds",2.77777777777778,"9.2014.High"
"2053","weighted connectance","Hummingbirds",0.0957854406130268,"9.2014.High"
"2054","Fisher alpha","Hummingbirds",3355443172.75926,"9.2014.High"
"2055","Shannon diversity","Hummingbirds",3.29583686600433,"9.2014.High"
"2056","interaction evenness","Hummingbirds",0.617482595307078,"9.2014.High"
"2057","Alatalo interaction evenness","Hummingbirds",1,"9.2014.High"
"2058","H2","Hummingbirds",0,"9.2014.High"
"2059","number.of.species.HL","Hummingbirds",13,"9.2014.High"
"2060","mean.number.of.shared.partners.HL","Hummingbirds",0.230769230769231,"9.2014.High"
"2061","cluster.coefficient.HL","Hummingbirds",0.201388888888889,"9.2014.High"
"2062","weighted.cluster.coefficient.HL","Hummingbirds",0,"9.2014.High"
"2063","niche.overlap.HL","Hummingbirds",0.118253968253968,"9.2014.High"
"2064","togetherness.HL","Hummingbirds",0.0576923076923077,"9.2014.High"
"2065","C.score.HL","Hummingbirds",0.80582264957265,"9.2014.High"
"2066","V.ratio.HL","Hummingbirds",1.39583333333333,"9.2014.High"
"2067","discrepancy.HL","Hummingbirds",18,"9.2014.High"
"2068","extinction.slope.HL","Hummingbirds",1.57895689091283,"9.2014.High"
"2069","robustness.HL","Hummingbirds",0.611196842291043,"9.2014.High"
"2070","functional.complementarity.HL","Hummingbirds",18.6511232572915,"9.2014.High"
"2071","partner.diversity.HL","Hummingbirds",0.962955362506931,"9.2014.High"
"2072","generality.HL","Hummingbirds",3.22222222222222,"9.2014.High"
"2073","Raw.Camera","Hummingbirds",43,"9.2014.High"
"2074","Raw.Transect","Hummingbirds",40,"9.2014.High"
"2075","connectance","Plants",0.129807692307692,"9.2014.High"
"2076","web asymmetry","Plants",-0.103448275862069,"9.2014.High"
"2077","links per species","Plants",0.931034482758621,"9.2014.High"
"2078","number of compartments","Plants",3,"9.2014.High"
"2079","compartment diversity","Plants",1.64344782911754,"9.2014.High"
"2080","cluster coefficient","Plants",0.0625,"9.2014.High"
"2081","nestedness","Plants",18.1284462870621,"9.2014.High"
"2082","weighted nestedness","Plants",NA,"9.2014.High"
"2083","weighted NODF","Plants",15.6144781144781,"9.2014.High"
"2084","interaction strength asymmetry","Plants",0,"9.2014.High"
"2085","specialisation asymmetry","Plants",0.0577923037494547,"9.2014.High"
"2086","linkage density","Plants",2.77777777777778,"9.2014.High"
"2087","weighted connectance","Plants",0.0957854406130268,"9.2014.High"
"2088","Fisher alpha","Plants",3355443172.75926,"9.2014.High"
"2089","Shannon diversity","Plants",3.29583686600433,"9.2014.High"
"2090","interaction evenness","Plants",0.617482595307078,"9.2014.High"
"2091","Alatalo interaction evenness","Plants",1,"9.2014.High"
"2092","H2","Plants",0,"9.2014.High"
"2093","number.of.species.HL","Plants",16,"9.2014.High"
"2094","mean.number.of.shared.partners.HL","Plants",0.25,"9.2014.High"
"2095","cluster.coefficient.HL","Plants",0.179487179487179,"9.2014.High"
"2096","weighted.cluster.coefficient.HL","Plants",0,"9.2014.High"
"2097","niche.overlap.HL","Plants",0.149206349206349,"9.2014.High"
"2098","togetherness.HL","Plants",0.0708333333333333,"9.2014.High"
"2099","C.score.HL","Plants",0.778819444444444,"9.2014.High"
"2100","V.ratio.HL","Plants",0.808695652173913,"9.2014.High"
"2101","discrepancy.HL","Plants",16,"9.2014.High"
"2102","extinction.slope.HL","Plants",1.51712651124562,"9.2014.High"
"2103","robustness.HL","Plants",0.601220918429737,"9.2014.High"
"2104","functional.complementarity.HL","Plants",18.6824606222811,"9.2014.High"
"2105","partner.diversity.HL","Plants",0.686854623641597,"9.2014.High"
"2106","generality.HL","Plants",2.33333333333333,"9.2014.High"
